date,predicted_Usage_kWh,month,hour
2019-01-06 19:00:00,4.0107526779174805,1,19
2019-01-06 19:15:00,3.989377737045288,1,19
2019-01-06 19:30:00,3.9372222423553467,1,19
2019-01-06 19:45:00,4.286293983459473,1,19
2019-01-06 20:00:00,4.426496505737305,1,20
2019-01-06 20:15:00,4.378652095794678,1,20
2019-01-06 20:30:00,4.34952449798584,1,20
2019-01-06 20:45:00,4.528293609619141,1,20
2019-01-06 21:00:00,4.679391384124756,1,21
2019-01-06 21:15:00,4.608639240264893,1,21
2019-01-06 21:30:00,4.583282947540283,1,21
2019-01-06 21:45:00,4.637704849243164,1,21
2019-01-06 22:00:00,4.834763050079346,1,22
2019-01-06 22:15:00,4.710936546325684,1,22
2019-01-06 22:30:00,4.685579299926758,1,22
2019-01-06 22:45:00,4.7583465576171875,1,22
2019-01-06 23:00:00,4.946525573730469,1,23
2019-01-06 23:15:00,4.963008403778076,1,23
2019-01-06 23:30:00,5.3257622718811035,1,23
2019-01-06 23:45:00,7.452069282531738,1,23
2019-01-07 00:00:00,14.621223449707031,1,0
2019-01-07 00:15:00,9.507621765136719,1,0
2019-01-07 00:30:00,8.538613319396973,1,0
2019-01-07 00:45:00,7.109042167663574,1,0
2019-01-07 01:00:00,8.460234642028809,1,1
2019-01-07 01:15:00,7.6363325119018555,1,1
2019-01-07 01:30:00,6.569190502166748,1,1
2019-01-07 01:45:00,5.181326389312744,1,1
2019-01-07 02:00:00,6.368922233581543,1,2
2019-01-07 02:15:00,5.5260467529296875,1,2
2019-01-07 02:30:00,4.953537464141846,1,2
2019-01-07 02:45:00,4.597141265869141,1,2
2019-01-07 03:00:00,4.703169822692871,1,3
2019-01-07 03:15:00,4.475687026977539,1,3
2019-01-07 03:30:00,4.424810409545898,1,3
2019-01-07 03:45:00,4.467489719390869,1,3
2019-01-07 04:00:00,4.586132526397705,1,4
2019-01-07 04:15:00,4.545342445373535,1,4
2019-01-07 04:30:00,4.481296539306641,1,4
2019-01-07 04:45:00,4.512261867523193,1,4
2019-01-07 05:00:00,4.624035835266113,1,5
2019-01-07 05:15:00,4.523632049560547,1,5
2019-01-07 05:30:00,4.47123384475708,1,5
2019-01-07 05:45:00,4.474358558654785,1,5
2019-01-07 06:00:00,4.586132526397705,1,6
2019-01-07 06:15:00,4.460954666137695,1,6
2019-01-07 06:30:00,4.366086483001709,1,6
2019-01-07 06:45:00,4.369211196899414,1,6
2019-01-07 07:00:00,4.7967705726623535,1,7
2019-01-07 07:15:00,4.730754375457764,1,7
2019-01-07 07:30:00,5.174818515777588,1,7
2019-01-07 07:45:00,6.124018669128418,1,7
2019-01-07 08:00:00,29.36536407470703,1,8
2019-01-07 08:15:00,23.320934295654297,1,8
2019-01-07 08:30:00,17.7849178314209,1,8
2019-01-07 08:45:00,17.980756759643555,1,8
2019-01-07 09:00:00,23.03187370300293,1,9
2019-01-07 09:15:00,17.876340866088867,1,9
2019-01-07 09:30:00,17.391935348510742,1,9
2019-01-07 09:45:00,17.905677795410156,1,9
2019-01-07 10:00:00,23.647266387939453,1,10
2019-01-07 10:15:00,21.88170623779297,1,10
2019-01-07 10:30:00,23.237228393554688,1,10
2019-01-07 10:45:00,23.07326889038086,1,10
2019-01-07 11:00:00,21.63199234008789,1,11
2019-01-07 11:15:00,20.30258560180664,1,11
2019-01-07 11:30:00,18.59628677368164,1,11
2019-01-07 11:45:00,17.328960418701172,1,11
2019-01-07 12:00:00,18.11789321899414,1,12
2019-01-07 12:15:00,14.860601425170898,1,12
2019-01-07 12:30:00,15.607108116149902,1,12
2019-01-07 12:45:00,15.300901412963867,1,12
2019-01-07 13:00:00,24.76099395751953,1,13
2019-01-07 13:15:00,22.896753311157227,1,13
2019-01-07 13:30:00,23.50029182434082,1,13
2019-01-07 13:45:00,23.39019775390625,1,13
2019-01-07 14:00:00,22.42552947998047,1,14
2019-01-07 14:15:00,22.364845275878906,1,14
2019-01-07 14:30:00,23.285091400146484,1,14
2019-01-07 14:45:00,21.958547592163086,1,14
2019-01-07 15:00:00,23.185834884643555,1,15
2019-01-07 15:15:00,20.097246170043945,1,15
2019-01-07 15:30:00,22.324678421020508,1,15
2019-01-07 15:45:00,22.98353385925293,1,15
2019-01-07 16:00:00,22.079145431518555,1,16
2019-01-07 16:15:00,11.347776412963867,1,16
2019-01-07 16:30:00,8.901391983032227,1,16
2019-01-07 16:45:00,8.595500946044922,1,16
2019-01-07 17:00:00,9.188982009887695,1,17
2019-01-07 17:15:00,8.826408386230469,1,17
2019-01-07 17:30:00,5.3663153648376465,1,17
2019-01-07 17:45:00,5.705659866333008,1,17
2019-01-07 18:00:00,4.509787559509277,1,18
2019-01-07 18:15:00,5.529271602630615,1,18
2019-01-07 18:30:00,4.439652442932129,1,18
2019-01-07 18:45:00,4.562456130981445,1,18
2019-01-07 19:00:00,4.679806232452393,1,19
2019-01-07 19:15:00,4.614695072174072,1,19
2019-01-07 19:30:00,4.612672328948975,1,19
2019-01-07 19:45:00,4.745626926422119,1,19
2019-01-07 20:00:00,4.9862060546875,1,20
2019-01-07 20:15:00,5.001220226287842,1,20
2019-01-07 20:30:00,4.780498504638672,1,20
2019-01-07 20:45:00,3.8770081996917725,1,20
2019-01-07 21:00:00,3.46524715423584,1,21
2019-01-07 21:15:00,4.060229778289795,1,21
2019-01-07 21:30:00,4.165674686431885,1,21
2019-01-07 21:45:00,4.245198726654053,1,21
2019-01-07 22:00:00,4.331608772277832,1,22
2019-01-07 22:15:00,4.651206016540527,1,22
2019-01-07 22:30:00,4.607120513916016,1,22
2019-01-07 22:45:00,4.731470584869385,1,22
2019-01-07 23:00:00,5.1951799392700195,1,23
2019-01-07 23:15:00,5.182072639465332,1,23
2019-01-07 23:30:00,5.5518341064453125,1,23
2019-01-07 23:45:00,7.664235591888428,1,23
2019-01-08 00:00:00,13.653206825256348,1,0
2019-01-08 00:15:00,8.747008323669434,1,0
2019-01-08 00:30:00,7.788987636566162,1,0
2019-01-08 00:45:00,7.008053302764893,1,0
2019-01-08 01:00:00,8.047667503356934,1,1
2019-01-08 01:15:00,7.175472736358643,1,1
2019-01-08 01:30:00,6.168936252593994,1,1
2019-01-08 01:45:00,5.381946086883545,1,1
2019-01-08 02:00:00,7.050323963165283,1,2
2019-01-08 02:15:00,6.245489597320557,1,2
2019-01-08 02:30:00,5.049365997314453,1,2
2019-01-08 02:45:00,4.589641094207764,1,2
2019-01-08 03:00:00,6.34566593170166,1,3
2019-01-08 03:15:00,4.97882080078125,1,3
2019-01-08 03:30:00,4.533267021179199,1,3
2019-01-08 03:45:00,4.464299201965332,1,3
2019-01-08 04:00:00,4.792704105377197,1,4
2019-01-08 04:15:00,4.527791500091553,1,4
2019-01-08 04:30:00,4.502435207366943,1,4
2019-01-08 04:45:00,4.512567520141602,1,4
2019-01-08 05:00:00,4.6243414878845215,1,5
2019-01-08 05:15:00,4.545648097991943,1,5
2019-01-08 05:30:00,4.5094428062438965,1,5
2019-01-08 05:45:00,4.512567520141602,1,5
2019-01-08 06:00:00,4.6243414878845215,1,6
2019-01-08 06:15:00,4.499163627624512,1,6
2019-01-08 06:30:00,4.404295444488525,1,6
2019-01-08 06:45:00,4.4074201583862305,1,6
2019-01-08 07:00:00,4.830639839172363,1,7
2019-01-08 07:15:00,4.79197359085083,1,7
2019-01-08 07:30:00,5.281110763549805,1,7
2019-01-08 07:45:00,6.7630510330200195,1,7
2019-01-08 08:00:00,34.65974044799805,1,8
2019-01-08 08:15:00,25.199586868286133,1,8
2019-01-08 08:30:00,18.986101150512695,1,8
2019-01-08 08:45:00,17.69996452331543,1,8
2019-01-08 09:00:00,23.17823600769043,1,9
2019-01-08 09:15:00,18.209714889526367,1,9
2019-01-08 09:30:00,17.252117156982422,1,9
2019-01-08 09:45:00,17.57762336730957,1,9
2019-01-08 10:00:00,23.897350311279297,1,10
2019-01-08 10:15:00,22.489822387695312,1,10
2019-01-08 10:30:00,22.559539794921875,1,10
2019-01-08 10:45:00,22.832069396972656,1,10
2019-01-08 11:00:00,22.140769958496094,1,11
2019-01-08 11:15:00,20.65040397644043,1,11
2019-01-08 11:30:00,17.896751403808594,1,11
2019-01-08 11:45:00,17.1201114654541,1,11
2019-01-08 12:00:00,18.453041076660156,1,12
2019-01-08 12:15:00,15.312127113342285,1,12
2019-01-08 12:30:00,14.528607368469238,1,12
2019-01-08 12:45:00,16.10042953491211,1,12
2019-01-08 13:00:00,25.280988693237305,1,13
2019-01-08 13:15:00,23.472867965698242,1,13
2019-01-08 13:30:00,23.491559982299805,1,13
2019-01-08 13:45:00,23.363019943237305,1,13
2019-01-08 14:00:00,22.926828384399414,1,14
2019-01-08 14:15:00,22.91175079345703,1,14
2019-01-08 14:30:00,21.703495025634766,1,14
2019-01-08 14:45:00,23.0100154876709,1,14
2019-01-08 15:00:00,22.016569137573242,1,15
2019-01-08 15:15:00,23.2922420501709,1,15
2019-01-08 15:30:00,21.43321990966797,1,15
2019-01-08 15:45:00,21.633563995361328,1,15
2019-01-08 16:00:00,23.456571578979492,1,16
2019-01-08 16:15:00,11.195663452148438,1,16
2019-01-08 16:30:00,8.525704383850098,1,16
2019-01-08 16:45:00,8.462045669555664,1,16
2019-01-08 17:00:00,9.72790813446045,1,17
2019-01-08 17:15:00,9.020166397094727,1,17
2019-01-08 17:30:00,5.175336837768555,1,17
2019-01-08 17:45:00,5.158738136291504,1,17
2019-01-08 18:00:00,3.3363420963287354,1,18
2019-01-08 18:15:00,5.025059700012207,1,18
2019-01-08 18:30:00,2.738166332244873,1,18
2019-01-08 18:45:00,4.54693603515625,1,18
2019-01-08 19:00:00,4.398331165313721,1,19
2019-01-08 19:15:00,4.531344890594482,1,19
2019-01-08 19:30:00,5.162909984588623,1,19
2019-01-08 19:45:00,5.041555404663086,1,19
2019-01-08 20:00:00,6.251946449279785,1,20
2019-01-08 20:15:00,7.6033406257629395,1,20
2019-01-08 20:30:00,11.131072998046875,1,20
2019-01-08 20:45:00,6.968685626983643,1,20
2019-01-08 21:00:00,7.650650978088379,1,21
2019-01-08 21:15:00,8.247572898864746,1,21
2019-01-08 21:30:00,7.114805221557617,1,21
2019-01-08 21:45:00,7.121327877044678,1,21
2019-01-08 22:00:00,7.878335952758789,1,22
2019-01-08 22:15:00,7.295246601104736,1,22
2019-01-08 22:30:00,6.84035062789917,1,22
2019-01-08 22:45:00,6.527133464813232,1,22
2019-01-08 23:00:00,7.338976860046387,1,23
2019-01-08 23:15:00,7.611056804656982,1,23
2019-01-08 23:30:00,7.073092460632324,1,23
2019-01-08 23:45:00,8.152785301208496,1,23
2019-01-09 00:00:00,12.584716796875,1,0
2019-01-09 00:15:00,11.060420036315918,1,0
2019-01-09 00:30:00,9.313732147216797,1,0
2019-01-09 00:45:00,7.161547660827637,1,0
2019-01-09 01:00:00,7.810550689697266,1,1
2019-01-09 01:15:00,6.511735439300537,1,1
2019-01-09 01:30:00,5.453498840332031,1,1
2019-01-09 01:45:00,5.531678199768066,1,1
2019-01-09 02:00:00,6.973585605621338,1,2
2019-01-09 02:15:00,6.0696210861206055,1,2
2019-01-09 02:30:00,5.108372211456299,1,2
2019-01-09 02:45:00,4.6656575202941895,1,2
2019-01-09 03:00:00,6.329257011413574,1,3
2019-01-09 03:15:00,4.994167327880859,1,3
2019-01-09 03:30:00,4.596607208251953,1,3
2019-01-09 03:45:00,4.526914119720459,1,3
2019-01-09 04:00:00,4.765154838562012,1,4
2019-01-09 04:15:00,4.497100830078125,1,4
2019-01-09 04:30:00,4.4647369384765625,1,4
2019-01-09 04:45:00,4.474869251251221,1,4
2019-01-09 05:00:00,4.586643218994141,1,5
2019-01-09 05:15:00,4.5079498291015625,1,5
2019-01-09 05:30:00,4.471744537353516,1,5
2019-01-09 05:45:00,4.474869251251221,1,5
2019-01-09 06:00:00,4.586643218994141,1,6
2019-01-09 06:15:00,4.461465358734131,1,6
2019-01-09 06:30:00,4.3665971755981445,1,6
2019-01-09 06:45:00,4.36972188949585,1,6
2019-01-09 07:00:00,4.792941570281982,1,7
2019-01-09 07:15:00,4.754275321960449,1,7
2019-01-09 07:30:00,5.243412494659424,1,7
2019-01-09 07:45:00,6.725352764129639,1,7
2019-01-09 08:00:00,34.202571868896484,1,8
2019-01-09 08:15:00,24.444198608398438,1,8
2019-01-09 08:30:00,17.00481605529785,1,8
2019-01-09 08:45:00,17.37889862060547,1,8
2019-01-09 09:00:00,22.857881546020508,1,9
2019-01-09 09:15:00,17.714889526367188,1,9
2019-01-09 09:30:00,17.93143081665039,1,9
2019-01-09 09:45:00,18.58286476135254,1,9
2019-01-09 10:00:00,23.80647850036621,1,10
2019-01-09 10:15:00,22.4012451171875,1,10
2019-01-09 10:30:00,22.0961971282959,1,10
2019-01-09 10:45:00,23.812381744384766,1,10
2019-01-09 11:00:00,21.838001251220703,1,11
2019-01-09 11:15:00,20.57732391357422,1,11
2019-01-09 11:30:00,18.344324111938477,1,11
2019-01-09 11:45:00,17.0905818939209,1,11
2019-01-09 12:00:00,18.261964797973633,1,12
2019-01-09 12:15:00,15.13405704498291,1,12
2019-01-09 12:30:00,14.4909086227417,1,12
2019-01-09 12:45:00,16.050256729125977,1,12
2019-01-09 13:00:00,25.101593017578125,1,13
2019-01-09 13:15:00,22.994434356689453,1,13
2019-01-09 13:30:00,23.402769088745117,1,13
2019-01-09 13:45:00,23.473779678344727,1,13
2019-01-09 14:00:00,22.675077438354492,1,14
2019-01-09 14:15:00,22.850019454956055,1,14
2019-01-09 14:30:00,21.436609268188477,1,14
2019-01-09 14:45:00,22.35517120361328,1,14
2019-01-09 15:00:00,22.71689224243164,1,15
2019-01-09 15:15:00,21.29092025756836,1,15
2019-01-09 15:30:00,21.761112213134766,1,15
2019-01-09 15:45:00,21.86507797241211,1,15
2019-01-09 16:00:00,23.381568908691406,1,16
2019-01-09 16:15:00,12.09742259979248,1,16
2019-01-09 16:30:00,8.619102478027344,1,16
2019-01-09 16:45:00,8.32669448852539,1,16
2019-01-09 17:00:00,9.492128372192383,1,17
2019-01-09 17:15:00,9.195874214172363,1,17
2019-01-09 17:30:00,5.1776323318481445,1,17
2019-01-09 17:45:00,4.894099235534668,1,17
2019-01-09 18:00:00,3.0695927143096924,1,18
2019-01-09 18:15:00,4.720847129821777,1,18
2019-01-09 18:30:00,2.9652626514434814,1,18
2019-01-09 18:45:00,4.598290920257568,1,18
2019-01-09 19:00:00,5.762912273406982,1,19
2019-01-09 19:15:00,5.863345146179199,1,19
2019-01-09 19:30:00,7.53324031829834,1,19
2019-01-09 19:45:00,10.443312644958496,1,19
2019-01-09 20:00:00,13.353574752807617,1,20
2019-01-09 20:15:00,11.15512752532959,1,20
2019-01-09 20:30:00,11.100778579711914,1,20
2019-01-09 20:45:00,6.991545677185059,1,20
2019-01-09 21:00:00,6.816035270690918,1,21
2019-01-09 21:15:00,7.000667572021484,1,21
2019-01-09 21:30:00,6.9181952476501465,1,21
2019-01-09 21:45:00,6.96967887878418,1,21
2019-01-09 22:00:00,7.597178936004639,1,22
2019-01-09 22:15:00,7.320605278015137,1,22
2019-01-09 22:30:00,6.928305625915527,1,22
2019-01-09 22:45:00,6.977302074432373,1,22
2019-01-09 23:00:00,8.138076782226562,1,23
2019-01-09 23:15:00,6.999380111694336,1,23
2019-01-09 23:30:00,6.856138706207275,1,23
2019-01-09 23:45:00,8.077712059020996,1,23
2019-01-10 00:00:00,12.7564697265625,1,0
2019-01-10 00:15:00,11.059111595153809,1,0
2019-01-10 00:30:00,9.217429161071777,1,0
2019-01-10 00:45:00,7.160239219665527,1,0
2019-01-10 01:00:00,7.434554100036621,1,1
2019-01-10 01:15:00,6.546641826629639,1,1
2019-01-10 01:30:00,5.749614238739014,1,1
2019-01-10 01:45:00,5.354738235473633,1,1
2019-01-10 02:00:00,6.143789768218994,1,2
2019-01-10 02:15:00,5.870652198791504,1,2
2019-01-10 02:30:00,5.2333598136901855,1,2
2019-01-10 02:45:00,4.8854146003723145,1,2
2019-01-10 03:00:00,4.918316841125488,1,3
2019-01-10 03:15:00,4.673290252685547,1,3
2019-01-10 03:30:00,4.586030960083008,1,3
2019-01-10 03:45:00,4.529101848602295,1,3
2019-01-10 04:00:00,4.650886535644531,1,4
2019-01-10 04:15:00,4.495792388916016,1,4
2019-01-10 04:30:00,4.470436096191406,1,4
2019-01-10 04:45:00,4.473560810089111,1,4
2019-01-10 05:00:00,4.585334777832031,1,5
2019-01-10 05:15:00,4.506641387939453,1,5
2019-01-10 05:30:00,4.470436096191406,1,5
2019-01-10 05:45:00,4.473560810089111,1,5
2019-01-10 06:00:00,4.585334777832031,1,6
2019-01-10 06:15:00,4.4601569175720215,1,6
2019-01-10 06:30:00,4.365288734436035,1,6
2019-01-10 06:45:00,4.36841344833374,1,6
2019-01-10 07:00:00,4.791633129119873,1,7
2019-01-10 07:15:00,4.75296688079834,1,7
2019-01-10 07:30:00,5.2421040534973145,1,7
2019-01-10 07:45:00,6.724044322967529,1,7
2019-01-10 08:00:00,34.332942962646484,1,8
2019-01-10 08:15:00,24.630258560180664,1,8
2019-01-10 08:30:00,16.89905548095703,1,8
2019-01-10 08:45:00,17.20703887939453,1,8
2019-01-10 09:00:00,22.80358123779297,1,9
2019-01-10 09:15:00,17.52806854248047,1,9
2019-01-10 09:30:00,17.91597557067871,1,9
2019-01-10 09:45:00,18.513057708740234,1,9
2019-01-10 10:00:00,23.76384735107422,1,10
2019-01-10 10:15:00,22.358613967895508,1,10
2019-01-10 10:30:00,22.917325973510742,1,10
2019-01-10 10:45:00,22.8418025970459,1,10
2019-01-10 11:00:00,22.052953720092773,1,11
2019-01-10 11:15:00,20.834327697753906,1,11
2019-01-10 11:30:00,17.853130340576172,1,11
2019-01-10 11:45:00,17.047407150268555,1,11
2019-01-10 12:00:00,18.265155792236328,1,12
2019-01-10 12:15:00,15.255012512207031,1,12
2019-01-10 12:30:00,14.477470397949219,1,12
2019-01-10 12:45:00,16.02010154724121,1,12
2019-01-10 13:00:00,25.324604034423828,1,13
2019-01-10 13:15:00,23.05105209350586,1,13
2019-01-10 13:30:00,23.18947410583496,1,13
2019-01-10 13:45:00,23.350900650024414,1,13
2019-01-10 14:00:00,23.07887077331543,1,14
2019-01-10 14:15:00,22.822113037109375,1,14
2019-01-10 14:30:00,21.644739151000977,1,14
2019-01-10 14:45:00,22.966394424438477,1,14
2019-01-10 15:00:00,21.975858688354492,1,15
2019-01-10 15:15:00,23.262380599975586,1,15
2019-01-10 15:30:00,21.386137008666992,1,15
2019-01-10 15:45:00,21.604326248168945,1,15
2019-01-10 16:00:00,23.412199020385742,1,16
2019-01-10 16:15:00,11.165801048278809,1,16
2019-01-10 16:30:00,8.575013160705566,1,16
2019-01-10 16:45:00,8.4417085647583,1,16
2019-01-10 17:00:00,9.482978820800781,1,17
2019-01-10 17:15:00,9.198346138000488,1,17
2019-01-10 17:30:00,5.135002136230469,1,17
2019-01-10 17:45:00,4.892790794372559,1,17
2019-01-10 18:00:00,3.7024452686309814,1,18
2019-01-10 18:15:00,5.2431840896606445,1,18
2019-01-10 18:30:00,3.570206642150879,1,18
2019-01-10 18:45:00,3.830453872680664,1,18
2019-01-10 19:00:00,4.255340576171875,1,19
2019-01-10 19:15:00,4.300261497497559,1,19
2019-01-10 19:30:00,4.291543006896973,1,19
2019-01-10 19:45:00,4.900010585784912,1,19
2019-01-10 20:00:00,5.2260966300964355,1,20
2019-01-10 20:15:00,5.431065082550049,1,20
2019-01-10 20:30:00,5.345901966094971,1,20
2019-01-10 20:45:00,4.548096179962158,1,20
2019-01-10 21:00:00,4.1274213790893555,1,21
2019-01-10 21:15:00,4.740426063537598,1,21
2019-01-10 21:30:00,4.704812049865723,1,21
2019-01-10 21:45:00,4.728547096252441,1,21
2019-01-10 22:00:00,4.801631450653076,1,22
2019-01-10 22:15:00,4.877305030822754,1,22
2019-01-10 22:30:00,4.862796783447266,1,22
2019-01-10 22:45:00,4.882923126220703,1,22
2019-01-10 23:00:00,5.411980628967285,1,23
2019-01-10 23:15:00,5.350856304168701,1,23
2019-01-10 23:30:00,5.674430847167969,1,23
2019-01-10 23:45:00,7.737910747528076,1,23
2019-01-11 00:00:00,13.845778465270996,1,0
2019-01-11 00:15:00,9.065502166748047,1,0
2019-01-11 00:30:00,8.701908111572266,1,0
2019-01-11 00:45:00,7.246572494506836,1,0
2019-01-11 01:00:00,7.696475982666016,1,1
2019-01-11 01:15:00,6.721569538116455,1,1
2019-01-11 01:30:00,5.255237102508545,1,1
2019-01-11 01:45:00,5.250886917114258,1,1
2019-01-11 02:00:00,6.6656060218811035,1,2
2019-01-11 02:15:00,5.7936506271362305,1,2
2019-01-11 02:30:00,5.011234283447266,1,2
2019-01-11 02:45:00,4.612435817718506,1,2
2019-01-11 03:00:00,4.851158142089844,1,3
2019-01-11 03:15:00,4.510698318481445,1,3
2019-01-11 03:30:00,4.391495227813721,1,3
2019-01-11 03:45:00,4.410623073577881,1,3
2019-01-11 04:00:00,4.567169189453125,1,4
2019-01-11 04:15:00,4.477626800537109,1,4
2019-01-11 04:30:00,4.424429893493652,1,4
2019-01-11 04:45:00,4.41670560836792,1,4
2019-01-11 05:00:00,4.567169189453125,1,5
2019-01-11 05:15:00,4.488475799560547,1,5
2019-01-11 05:30:00,4.413580894470215,1,5
2019-01-11 05:45:00,4.41670560836792,1,5
2019-01-11 06:00:00,4.567169189453125,1,6
2019-01-11 06:15:00,4.441991329193115,1,6
2019-01-11 06:30:00,4.305759906768799,1,6
2019-01-11 06:45:00,4.308884620666504,1,6
2019-01-11 07:00:00,4.663176536560059,1,7
2019-01-11 07:15:00,4.575581073760986,1,7
2019-01-11 07:30:00,5.100226402282715,1,7
2019-01-11 07:45:00,5.9484148025512695,1,7
2019-01-11 08:00:00,28.143783569335938,1,8
2019-01-11 08:15:00,23.40298843383789,1,8
2019-01-11 08:30:00,16.06456184387207,1,8
2019-01-11 08:45:00,16.436927795410156,1,8
2019-01-11 09:00:00,21.76252555847168,1,9
2019-01-11 09:15:00,16.851301193237305,1,9
2019-01-11 09:30:00,17.149791717529297,1,9
2019-01-11 09:45:00,17.376298904418945,1,9
2019-01-11 10:00:00,23.06472396850586,1,10
2019-01-11 10:15:00,21.35605239868164,1,10
2019-01-11 10:30:00,22.418716430664062,1,10
2019-01-11 10:45:00,21.86227035522461,1,10
2019-01-11 11:00:00,21.223690032958984,1,11
2019-01-11 11:15:00,19.212623596191406,1,11
2019-01-11 11:30:00,17.519567489624023,1,11
2019-01-11 11:45:00,16.448734283447266,1,11
2019-01-11 12:00:00,17.752094268798828,1,12
2019-01-11 12:15:00,14.592939376831055,1,12
2019-01-11 12:30:00,13.828958511352539,1,12
2019-01-11 12:45:00,14.41939926147461,1,12
2019-01-11 13:00:00,24.42383575439453,1,13
2019-01-11 13:15:00,23.833023071289062,1,13
2019-01-11 13:30:00,22.476749420166016,1,13
2019-01-11 13:45:00,21.75140953063965,1,13
2019-01-11 14:00:00,23.500457763671875,1,14
2019-01-11 14:15:00,20.69298553466797,1,14
2019-01-11 14:30:00,21.21868133544922,1,14
2019-01-11 14:45:00,21.406156539916992,1,14
2019-01-11 15:00:00,22.17189598083496,1,15
2019-01-11 15:15:00,23.278018951416016,1,15
2019-01-11 15:30:00,21.09292984008789,1,15
2019-01-11 15:45:00,21.138267517089844,1,15
2019-01-11 16:00:00,22.643404006958008,1,16
2019-01-11 16:15:00,11.116961479187012,1,16
2019-01-11 16:30:00,8.03580093383789,1,16
2019-01-11 16:45:00,8.148993492126465,1,16
2019-01-11 17:00:00,9.104223251342773,1,17
2019-01-11 17:15:00,9.150673866271973,1,17
2019-01-11 17:30:00,5.395703315734863,1,17
2019-01-11 17:45:00,5.216496467590332,1,17
2019-01-11 18:00:00,4.03934907913208,1,18
2019-01-11 18:15:00,5.766336917877197,1,18
2019-01-11 18:30:00,3.581620216369629,1,18
2019-01-11 18:45:00,4.094888210296631,1,18
2019-01-11 19:00:00,4.280137062072754,1,19
2019-01-11 19:15:00,4.533080101013184,1,19
2019-01-11 19:30:00,4.338990211486816,1,19
2019-01-11 19:45:00,4.863779067993164,1,19
2019-01-11 20:00:00,5.328993797302246,1,20
2019-01-11 20:15:00,5.740140914916992,1,20
2019-01-11 20:30:00,7.096843719482422,1,20
2019-01-11 20:45:00,9.311670303344727,1,20
2019-01-11 21:00:00,8.83267879486084,1,21
2019-01-11 21:15:00,10.68884563446045,1,21
2019-01-11 21:30:00,8.706446647644043,1,21
2019-01-11 21:45:00,7.038448810577393,1,21
2019-01-11 22:00:00,7.900219440460205,1,22
2019-01-11 22:15:00,7.734581470489502,1,22
2019-01-11 22:30:00,6.998514175415039,1,22
2019-01-11 22:45:00,6.935685634613037,1,22
2019-01-11 23:00:00,8.585027694702148,1,23
2019-01-11 23:15:00,6.81534481048584,1,23
2019-01-11 23:30:00,6.339839935302734,1,23
2019-01-11 23:45:00,7.868311882019043,1,23
2019-01-12 00:00:00,13.061651229858398,1,0
2019-01-12 00:15:00,8.939148902893066,1,0
2019-01-12 00:30:00,7.379954814910889,1,0
2019-01-12 00:45:00,6.363931655883789,1,0
2019-01-12 01:00:00,6.907910346984863,1,1
2019-01-12 01:15:00,6.440143585205078,1,1
2019-01-12 01:30:00,5.150571346282959,1,1
2019-01-12 01:45:00,4.635887145996094,1,1
2019-01-12 02:00:00,6.36231803894043,1,2
2019-01-12 02:15:00,4.815869331359863,1,2
2019-01-12 02:30:00,4.485596179962158,1,2
2019-01-12 02:45:00,4.412882328033447,1,2
2019-01-12 03:00:00,4.73007869720459,1,3
2019-01-12 03:15:00,4.399614334106445,1,3
2019-01-12 03:30:00,4.351746559143066,1,3
2019-01-12 03:45:00,4.3231892585754395,1,3
2019-01-12 04:00:00,4.540936470031738,1,4
2019-01-12 04:15:00,4.4010419845581055,1,4
2019-01-12 04:30:00,4.364836692810059,1,4
2019-01-12 04:45:00,4.367961406707764,1,4
2019-01-12 05:00:00,4.518424987792969,1,5
2019-01-12 05:15:00,4.4010419845581055,1,5
2019-01-12 05:30:00,4.364836692810059,1,5
2019-01-12 05:45:00,4.367961406707764,1,5
2019-01-12 06:00:00,4.518424987792969,1,6
2019-01-12 06:15:00,4.365406513214111,1,6
2019-01-12 06:30:00,4.281167984008789,1,6
2019-01-12 06:45:00,4.284292697906494,1,6
2019-01-12 07:00:00,4.434756278991699,1,7
2019-01-12 07:15:00,4.320612907409668,1,7
2019-01-12 07:30:00,4.801502227783203,1,7
2019-01-12 07:45:00,5.5988922119140625,1,7
2019-01-12 08:00:00,17.756568908691406,1,8
2019-01-12 08:15:00,18.669044494628906,1,8
2019-01-12 08:30:00,13.116693496704102,1,8
2019-01-12 08:45:00,12.9120454788208,1,8
2019-01-12 09:00:00,13.985949516296387,1,9
2019-01-12 09:15:00,12.068784713745117,1,9
2019-01-12 09:30:00,10.85252571105957,1,9
2019-01-12 09:45:00,11.403558731079102,1,9
2019-01-12 10:00:00,13.618108749389648,1,10
2019-01-12 10:15:00,18.490633010864258,1,10
2019-01-12 10:30:00,17.891347885131836,1,10
2019-01-12 10:45:00,17.067420959472656,1,10
2019-01-12 11:00:00,16.001041412353516,1,11
2019-01-12 11:15:00,14.32252311706543,1,11
2019-01-12 11:30:00,12.756771087646484,1,11
2019-01-12 11:45:00,11.670900344848633,1,11
2019-01-12 12:00:00,9.573344230651855,1,12
2019-01-12 12:15:00,10.233043670654297,1,12
2019-01-12 12:30:00,9.235788345336914,1,12
2019-01-12 12:45:00,9.801372528076172,1,12
2019-01-12 13:00:00,16.6894588470459,1,13
2019-01-12 13:15:00,21.61089515686035,1,13
2019-01-12 13:30:00,19.368844985961914,1,13
2019-01-12 13:45:00,17.460521697998047,1,13
2019-01-12 14:00:00,15.470091819763184,1,14
